topic_id,day,count
LV006,2018-02-27 00:00:00,63
LV006,2018-02-28 00:00:00,79
LV006,2018-03-01 00:00:00,91
LV006,2018-03-02 00:00:00,72
LV006,2018-03-03 00:00:00,36
LV006,2018-03-04 00:00:00,28
LV006,2018-03-05 00:00:00,33
LV006,2018-03-06 00:00:00,31
LV006,2018-03-07 00:00:00,40
LV006,2018-03-08 00:00:00,52
LV006,2018-03-09 00:00:00,38
LV006,2018-03-10 00:00:00,34
LV006,2018-03-11 00:00:00,26
LV006,2018-03-12 00:00:00,51
LV006,2018-03-13 00:00:00,48
LV006,2018-03-14 00:00:00,26
LV006,2018-03-15 00:00:00,32
LV006,2018-03-16 00:00:00,26
LV006,2018-03-17 00:00:00,22
LV006,2018-03-18 00:00:00,12
LV006,2018-03-19 00:00:00,27
LV006,2018-03-20 00:00:00,46
LV006,2018-03-21 00:00:00,47
LV006,2018-03-22 00:00:00,34
LV006,2018-03-23 00:00:00,22
LV006,2018-03-24 00:00:00,17
LV006,2018-03-25 00:00:00,20
LV006,2018-03-26 00:00:00,26
LV006,2018-03-27 00:00:00,36
LV006,2018-03-28 00:00:00,18
LV006,2018-03-29 00:00:00,32
LV006,2018-03-30 00:00:00,81
LV006,2018-03-31 00:00:00,64
LV006,2018-04-01 00:00:00,66
LV006,2018-04-02 00:00:00,74
LV006,2018-04-03 00:00:00,20
LV006,2018-04-04 00:00:00,6
LV006,2018-04-05 00:00:00,11
LV006,2018-04-06 00:00:00,13
LV006,2018-04-08 00:00:00,5
LV006,2018-04-09 00:00:00,24
LV006,2018-04-10 00:00:00,13
LV006,2018-04-11 00:00:00,1
LV006,2018-04-12 00:00:00,5
LV006,2018-04-13 00:00:00,3
LV006,2018-04-14 00:00:00,16
LV006,2018-04-15 00:00:00,1
LV006,2018-04-16 00:00:00,13
LV006,2018-04-17 00:00:00,4
LV006,2018-04-18 00:00:00,7
LV006,2018-04-19 00:00:00,15
LV006,2018-04-20 00:00:00,1
LV006,2018-04-21 00:00:00,2
LV006,2018-04-22 00:00:00,2
LV006,2018-04-23 00:00:00,4
LV006,2018-04-24 00:00:00,7
LV006,2018-04-25 00:00:00,2
LV006,2018-04-26 00:00:00,2
LV006,2018-04-28 00:00:00,1
LV006,2018-04-29 00:00:00,6
LV006,2018-05-01 00:00:00,6
LV006,2018-05-02 00:00:00,1
LV006,2018-05-04 00:00:00,1
LV006,2018-05-05 00:00:00,9
LV006,2018-05-06 00:00:00,1
LV006,2018-05-07 00:00:00,4
LV006,2018-05-08 00:00:00,3
LV006,2018-05-09 00:00:00,1
LV006,2018-05-10 00:00:00,3
LV006,2018-05-12 00:00:00,2
LV006,2018-05-14 00:00:00,1
LV006,2018-05-15 00:00:00,1
LV006,2018-05-16 00:00:00,1
LV006,2018-05-17 00:00:00,1
LV006,2018-05-19 00:00:00,4
LV006,2018-05-20 00:00:00,2
LV006,2018-05-22 00:00:00,1
LV006,2018-05-23 00:00:00,1
LV006,2018-05-26 00:00:00,2
LV006,2018-05-27 00:00:00,1
LV006,2018-05-28 00:00:00,3
LV006,2018-05-29 00:00:00,2
LV006,2018-05-30 00:00:00,2
LV006,2018-06-01 00:00:00,3
LV006,2018-06-03 00:00:00,18
LV006,2018-06-04 00:00:00,5
LV006,2018-06-05 00:00:00,1
LV006,2018-06-06 00:00:00,13
LV006,2018-06-07 00:00:00,2
LV006,2018-06-08 00:00:00,1
LV006,2018-06-12 00:00:00,3
LV006,2018-06-13 00:00:00,5
LV006,2018-06-14 00:00:00,2
LV006,2018-06-16 00:00:00,1
LV006,2018-06-17 00:00:00,2
LV006,2018-06-19 00:00:00,1
LV006,2018-06-20 00:00:00,1
LV006,2018-06-21 00:00:00,1
LV006,2018-06-22 00:00:00,1
LV006,2018-06-23 00:00:00,1
LV006,2018-06-24 00:00:00,2
LV006,2018-06-26 00:00:00,3
LV007,2017-04-17 00:00:00,1
LV007,2017-04-18 00:00:00,2
LV007,2017-04-19 00:00:00,4
LV007,2017-04-20 00:00:00,1
LV007,2017-04-21 00:00:00,8
LV007,2017-04-22 00:00:00,4
LV007,2017-04-23 00:00:00,1
LV007,2017-04-24 00:00:00,15
LV007,2017-04-25 00:00:00,26
LV007,2017-04-26 00:00:00,17
LV007,2017-04-27 00:00:00,15
LV007,2017-04-28 00:00:00,27
LV007,2017-04-29 00:00:00,6
LV007,2017-04-30 00:00:00,3
LV007,2017-05-01 00:00:00,13
LV007,2017-05-02 00:00:00,31
LV007,2017-05-03 00:00:00,97
LV007,2017-05-04 00:00:00,277
LV007,2017-05-05 00:00:00,44
LV007,2017-05-06 00:00:00,20
LV007,2017-05-07 00:00:00,3
LV007,2017-05-08 00:00:00,11
LV007,2017-05-09 00:00:00,7
LV007,2017-05-10 00:00:00,1
LV007,2017-05-11 00:00:00,1
LV007,2017-05-12 00:00:00,3
LV007,2017-05-23 00:00:00,2
LV007,2017-05-25 00:00:00,2
LV007,2017-05-29 00:00:00,1
LV007,2017-05-30 00:00:00,1
LV007,2017-06-07 00:00:00,1
LV007,2017-06-12 00:00:00,1
LV007,2017-06-14 00:00:00,1
LV007,2017-06-25 00:00:00,1
LV007,2017-07-07 00:00:00,1
LV007,2017-07-08 00:00:00,2
LV007,2017-07-18 00:00:00,1
LV007,2017-08-11 00:00:00,3
LV007,2017-10-12 00:00:00,3
LV007,2017-10-13 00:00:00,1
LV007,2017-11-02 00:00:00,1
LV007,2017-11-07 00:00:00,1
LV007,2017-11-08 00:00:00,1
LV007,2017-11-10 00:00:00,1
LV007,2017-11-16 00:00:00,1
LV007,2017-11-18 00:00:00,2
LV007,2017-11-22 00:00:00,1
LV007,2017-11-29 00:00:00,1
LV007,2017-12-03 00:00:00,1
LV007,2017-12-28 00:00:00,2
LV007,2018-01-15 00:00:00,1
LV007,2018-01-17 00:00:00,2
LV007,2018-01-19 00:00:00,1
LV007,2018-02-18 00:00:00,3
LV007,2018-02-23 00:00:00,1
LV007,2018-02-25 00:00:00,1
LV007,2018-03-05 00:00:00,1
LV007,2018-03-06 00:00:00,1
LV007,2018-03-08 00:00:00,1
LV007,2018-03-12 00:00:00,1
LV007,2018-03-20 00:00:00,1
LV007,2018-04-10 00:00:00,6
LV007,2018-04-13 00:00:00,2
LV007,2018-04-16 00:00:00,7
LV007,2018-04-17 00:00:00,1
LV007,2018-04-18 00:00:00,3
LV007,2018-04-19 00:00:00,7
LV007,2018-04-20 00:00:00,6
LV007,2018-04-21 00:00:00,5
LV007,2018-04-22 00:00:00,6
LV007,2018-04-23 00:00:00,26
LV007,2018-04-24 00:00:00,10
LV007,2018-04-25 00:00:00,15
LV007,2018-04-26 00:00:00,24
LV007,2018-04-27 00:00:00,9
LV007,2018-04-28 00:00:00,6
LV007,2018-04-29 00:00:00,4
LV007,2018-04-30 00:00:00,3
LV007,2018-05-01 00:00:00,14
LV007,2018-05-02 00:00:00,47
LV007,2018-05-03 00:00:00,74
LV007,2018-05-04 00:00:00,308
LV007,2018-05-05 00:00:00,24
LV007,2018-05-06 00:00:00,3
LV007,2018-05-07 00:00:00,11
LV007,2018-05-08 00:00:00,6
LV007,2018-05-09 00:00:00,1
LV007,2018-05-10 00:00:00,3
LV007,2018-05-11 00:00:00,2
LV007,2018-05-14 00:00:00,3
LV007,2018-05-15 00:00:00,2
LV007,2018-05-16 00:00:00,3
LV007,2018-05-26 00:00:00,1
LV007,2018-05-28 00:00:00,1
LV007,2018-06-03 00:00:00,1
LV007,2018-06-17 00:00:00,1
LV008,2017-04-18 00:00:00,1
LV008,2017-04-19 00:00:00,1
LV008,2017-04-20 00:00:00,1
LV008,2017-04-22 00:00:00,1
LV008,2017-04-25 00:00:00,1
LV008,2017-04-26 00:00:00,13
LV008,2017-04-27 00:00:00,2
LV008,2017-04-28 00:00:00,2
LV008,2017-04-30 00:00:00,2
LV008,2017-05-01 00:00:00,4
LV008,2017-05-02 00:00:00,9
LV008,2017-05-03 00:00:00,11
LV008,2017-05-04 00:00:00,2
LV008,2017-05-05 00:00:00,3
LV008,2017-05-06 00:00:00,4
LV008,2017-05-07 00:00:00,13
LV008,2017-05-08 00:00:00,98
LV008,2017-05-09 00:00:00,293
LV008,2017-05-10 00:00:00,45
LV008,2017-05-11 00:00:00,13
LV008,2017-05-12 00:00:00,6
LV008,2017-05-13 00:00:00,4
LV008,2017-05-14 00:00:00,1
LV008,2017-05-15 00:00:00,4
LV008,2017-05-18 00:00:00,1
LV008,2017-05-23 00:00:00,3
LV008,2017-05-24 00:00:00,1
LV008,2017-05-26 00:00:00,1
LV008,2017-05-28 00:00:00,8
LV008,2017-05-30 00:00:00,2
LV008,2017-06-08 00:00:00,1
LV008,2017-06-10 00:00:00,3
LV008,2017-06-12 00:00:00,1
LV008,2017-06-14 00:00:00,1
LV008,2017-06-20 00:00:00,1
LV008,2017-06-24 00:00:00,1
LV008,2017-07-02 00:00:00,1
LV008,2017-07-20 00:00:00,1
LV008,2017-07-21 00:00:00,1
LV008,2017-07-23 00:00:00,1
LV008,2017-08-11 00:00:00,3
LV008,2017-08-12 00:00:00,1
LV008,2017-09-12 00:00:00,1
LV008,2017-09-21 00:00:00,2
LV008,2017-09-22 00:00:00,2
LV008,2017-09-25 00:00:00,1
LV008,2017-10-01 00:00:00,1
LV008,2017-10-12 00:00:00,2
LV008,2017-10-13 00:00:00,3
LV008,2017-10-14 00:00:00,1
LV008,2017-10-15 00:00:00,2
LV008,2017-10-17 00:00:00,2
LV008,2017-11-02 00:00:00,1
LV008,2017-11-04 00:00:00,1
LV008,2017-11-07 00:00:00,2
LV008,2017-11-08 00:00:00,1
LV008,2017-11-10 00:00:00,1
LV008,2017-11-11 00:00:00,2
LV008,2017-11-12 00:00:00,1
LV008,2017-11-16 00:00:00,1
LV008,2017-11-20 00:00:00,1
LV008,2017-11-25 00:00:00,1
LV008,2017-11-26 00:00:00,1
LV008,2017-11-27 00:00:00,1
LV008,2017-12-11 00:00:00,1
LV008,2017-12-13 00:00:00,1
LV008,2017-12-17 00:00:00,1
LV008,2018-01-04 00:00:00,1
LV008,2018-01-11 00:00:00,1
LV008,2018-01-12 00:00:00,2
LV008,2018-01-16 00:00:00,9
LV008,2018-01-17 00:00:00,2
LV008,2018-01-18 00:00:00,1
LV008,2018-01-19 00:00:00,1
LV008,2018-01-27 00:00:00,1
LV008,2018-01-28 00:00:00,1
LV008,2018-01-31 00:00:00,1
LV008,2018-02-04 00:00:00,1
LV008,2018-02-05 00:00:00,1
LV008,2018-02-08 00:00:00,1
LV008,2018-02-14 00:00:00,1
LV008,2018-02-18 00:00:00,1
LV008,2018-02-21 00:00:00,2
LV008,2018-02-22 00:00:00,1
LV008,2018-02-23 00:00:00,1
LV008,2018-02-24 00:00:00,1
LV008,2018-02-25 00:00:00,1
LV008,2018-03-03 00:00:00,2
LV008,2018-03-05 00:00:00,2
LV008,2018-03-06 00:00:00,1
LV008,2018-03-10 00:00:00,1
LV008,2018-03-12 00:00:00,2
LV008,2018-03-13 00:00:00,2
LV008,2018-03-14 00:00:00,4
LV008,2018-03-16 00:00:00,3
LV008,2018-03-17 00:00:00,1
LV008,2018-03-18 00:00:00,4
LV008,2018-03-19 00:00:00,5
LV008,2018-03-20 00:00:00,3
LV008,2018-03-21 00:00:00,1
LV008,2018-03-22 00:00:00,3
LV008,2018-03-23 00:00:00,3
LV008,2018-03-25 00:00:00,4
LV008,2018-03-27 00:00:00,4
LV008,2018-03-28 00:00:00,3
LV008,2018-03-29 00:00:00,1
LV008,2018-03-30 00:00:00,2
LV008,2018-03-31 00:00:00,1
LV008,2018-04-03 00:00:00,1
LV008,2018-04-04 00:00:00,3
LV008,2018-04-05 00:00:00,3
LV008,2018-04-06 00:00:00,1
LV008,2018-04-12 00:00:00,5
LV008,2018-04-13 00:00:00,11
LV008,2018-04-14 00:00:00,1
LV008,2018-04-15 00:00:00,3
LV008,2018-04-16 00:00:00,3
LV008,2018-04-17 00:00:00,6
LV008,2018-04-18 00:00:00,1
LV008,2018-04-20 00:00:00,4
LV008,2018-04-21 00:00:00,4
LV008,2018-04-22 00:00:00,1
LV008,2018-04-23 00:00:00,2
LV008,2018-04-24 00:00:00,2
LV008,2018-04-25 00:00:00,1
LV008,2018-04-26 00:00:00,1
LV008,2018-04-27 00:00:00,4
LV008,2018-04-28 00:00:00,1
LV008,2018-04-29 00:00:00,2
LV008,2018-04-30 00:00:00,5
LV008,2018-05-01 00:00:00,7
LV008,2018-05-02 00:00:00,8
LV008,2018-05-03 00:00:00,3
LV008,2018-05-04 00:00:00,2
LV008,2018-05-06 00:00:00,2
LV008,2018-05-07 00:00:00,32
LV008,2018-05-08 00:00:00,88
LV008,2018-05-09 00:00:00,321
LV008,2018-05-10 00:00:00,47
LV008,2018-05-11 00:00:00,30
LV008,2018-05-12 00:00:00,4
LV008,2018-05-13 00:00:00,7
LV008,2018-05-14 00:00:00,5
LV008,2018-05-15 00:00:00,7
LV008,2018-05-16 00:00:00,3
LV008,2018-05-25 00:00:00,1
LV008,2018-05-27 00:00:00,1
LV008,2018-05-29 00:00:00,34
LV008,2018-05-30 00:00:00,3
LV008,2018-06-02 00:00:00,1
LV008,2018-06-03 00:00:00,1
LV008,2018-06-05 00:00:00,1
LV008,2018-06-11 00:00:00,1
LV008,2018-06-14 00:00:00,1
LV008,2018-06-17 00:00:00,3
LV008,2018-06-18 00:00:00,1
LV008,2018-06-19 00:00:00,1
LV008,2018-06-21 00:00:00,4
LV008,2018-06-22 00:00:00,5
LV008,2018-06-23 00:00:00,1
LV008,2018-06-25 00:00:00,3
LV009,2017-04-18 00:00:00,1
LV009,2017-04-23 00:00:00,1
LV009,2017-04-24 00:00:00,1
LV009,2017-04-25 00:00:00,1
LV009,2017-04-28 00:00:00,1
LV009,2017-04-30 00:00:00,1
LV009,2017-05-07 00:00:00,2
LV009,2017-05-08 00:00:00,1
LV009,2017-05-09 00:00:00,1
LV009,2017-05-10 00:00:00,1
LV009,2017-05-15 00:00:00,1
LV009,2017-05-16 00:00:00,5
LV009,2017-05-17 00:00:00,3
LV009,2017-05-20 00:00:00,1
LV009,2017-05-26 00:00:00,1
LV009,2017-05-27 00:00:00,1
LV009,2017-05-28 00:00:00,2
LV009,2017-05-29 00:00:00,9
LV009,2017-05-31 00:00:00,2
LV009,2017-06-01 00:00:00,6
LV009,2017-06-02 00:00:00,1
LV009,2017-06-05 00:00:00,5
LV009,2017-06-06 00:00:00,2
LV009,2017-06-07 00:00:00,4
LV009,2017-06-08 00:00:00,3
LV009,2017-06-09 00:00:00,5
LV009,2017-06-11 00:00:00,13
LV009,2017-06-12 00:00:00,19
LV009,2017-06-13 00:00:00,18
LV009,2017-06-14 00:00:00,9
LV009,2017-06-15 00:00:00,27
LV009,2017-06-16 00:00:00,23
LV009,2017-06-17 00:00:00,18
LV009,2017-06-18 00:00:00,14
LV009,2017-06-19 00:00:00,63
LV009,2017-06-20 00:00:00,85
LV009,2017-06-21 00:00:00,168
LV009,2017-06-22 00:00:00,283
LV009,2017-06-23 00:00:00,328
LV009,2017-06-24 00:00:00,109
LV009,2017-06-25 00:00:00,36
LV009,2017-06-26 00:00:00,52
LV009,2017-06-27 00:00:00,9
LV009,2017-06-28 00:00:00,5
LV009,2017-06-29 00:00:00,6
LV009,2017-07-01 00:00:00,1
LV009,2017-07-03 00:00:00,8
LV009,2017-07-04 00:00:00,1
LV009,2017-07-06 00:00:00,2
LV009,2017-07-07 00:00:00,1
LV009,2017-07-08 00:00:00,1
LV009,2017-07-10 00:00:00,1
LV009,2017-07-11 00:00:00,2
LV009,2017-07-12 00:00:00,1
LV009,2017-07-15 00:00:00,1
LV009,2017-07-18 00:00:00,3
LV009,2017-07-21 00:00:00,1
LV009,2017-07-23 00:00:00,1
LV009,2017-08-04 00:00:00,1
LV009,2017-08-11 00:00:00,1
LV009,2017-08-27 00:00:00,1
LV009,2017-10-08 00:00:00,1
LV009,2017-12-17 00:00:00,1
LV009,2017-12-23 00:00:00,1
LV009,2017-12-24 00:00:00,1
LV009,2017-12-26 00:00:00,4
LV009,2017-12-27 00:00:00,1
LV009,2018-01-10 00:00:00,1
LV009,2018-01-12 00:00:00,1
LV009,2018-02-07 00:00:00,1
LV009,2018-02-13 00:00:00,1
LV009,2018-02-14 00:00:00,1
LV009,2018-02-16 00:00:00,1
LV009,2018-03-11 00:00:00,1
LV009,2018-03-16 00:00:00,60
LV009,2018-03-17 00:00:00,5
LV009,2018-03-24 00:00:00,2
LV009,2018-03-26 00:00:00,1
LV009,2018-03-27 00:00:00,4
LV009,2018-03-28 00:00:00,2
LV009,2018-03-31 00:00:00,1
LV009,2018-04-03 00:00:00,1
LV009,2018-04-04 00:00:00,1
LV009,2018-04-11 00:00:00,1
LV009,2018-04-12 00:00:00,1
LV009,2018-04-15 00:00:00,2
LV009,2018-04-18 00:00:00,1
LV009,2018-04-23 00:00:00,3
LV009,2018-05-01 00:00:00,4
LV009,2018-05-02 00:00:00,1
LV009,2018-05-04 00:00:00,10
LV009,2018-05-05 00:00:00,1
LV009,2018-05-07 00:00:00,2
LV009,2018-05-09 00:00:00,2
LV009,2018-05-11 00:00:00,1
LV009,2018-05-14 00:00:00,3
LV009,2018-05-16 00:00:00,3
LV009,2018-05-17 00:00:00,1
LV009,2018-05-19 00:00:00,1
LV009,2018-05-20 00:00:00,3
LV009,2018-05-22 00:00:00,3
LV009,2018-05-23 00:00:00,2
LV009,2018-05-24 00:00:00,3
LV009,2018-05-25 00:00:00,2
LV009,2018-05-26 00:00:00,1
LV009,2018-05-27 00:00:00,1
LV009,2018-05-28 00:00:00,4
LV009,2018-05-29 00:00:00,8
LV009,2018-05-30 00:00:00,3
LV009,2018-06-01 00:00:00,1
LV009,2018-06-02 00:00:00,2
LV009,2018-06-03 00:00:00,1
LV009,2018-06-04 00:00:00,3
LV009,2018-06-05 00:00:00,5
LV009,2018-06-06 00:00:00,6
LV009,2018-06-07 00:00:00,4
LV009,2018-06-10 00:00:00,2
LV009,2018-06-11 00:00:00,5
LV009,2018-06-12 00:00:00,7
LV009,2018-06-13 00:00:00,8
LV009,2018-06-14 00:00:00,16
LV009,2018-06-15 00:00:00,28
LV009,2018-06-16 00:00:00,7
LV009,2018-06-17 00:00:00,13
LV009,2018-06-18 00:00:00,31
LV009,2018-06-19 00:00:00,48
LV009,2018-06-20 00:00:00,79
LV009,2018-06-21 00:00:00,128
LV009,2018-06-22 00:00:00,256
LV009,2018-06-23 00:00:00,245
LV009,2018-06-24 00:00:00,96
LV009,2018-06-25 00:00:00,56
LV009,2018-06-26 00:00:00,11
LV009,2018-06-27 00:00:00,4
LV010,2017-08-10 00:00:00,1
LV010,2017-08-14 00:00:00,9
LV010,2017-08-15 00:00:00,1
LV010,2017-09-20 00:00:00,1
LV010,2017-09-26 00:00:00,2
LV010,2017-10-05 00:00:00,1
LV010,2017-10-13 00:00:00,1
LV010,2017-10-18 00:00:00,2
LV010,2017-10-30 00:00:00,3
LV010,2017-10-31 00:00:00,9
LV010,2017-11-01 00:00:00,8
LV010,2017-11-02 00:00:00,9
LV010,2017-11-03 00:00:00,7
LV010,2017-11-04 00:00:00,1
LV010,2017-11-05 00:00:00,1
LV010,2017-11-06 00:00:00,30
LV010,2017-11-07 00:00:00,17
LV010,2017-11-08 00:00:00,22
LV010,2017-11-09 00:00:00,29
LV010,2017-11-10 00:00:00,90
LV010,2017-11-11 00:00:00,545
LV010,2017-11-12 00:00:00,55
LV010,2017-11-13 00:00:00,31
LV010,2017-11-14 00:00:00,21
LV010,2017-11-15 00:00:00,3
LV010,2017-11-16 00:00:00,1
LV010,2017-11-17 00:00:00,6
LV010,2017-11-18 00:00:00,2
LV010,2017-11-19 00:00:00,1
LV010,2017-11-20 00:00:00,1
LV010,2017-11-22 00:00:00,1
LV010,2017-11-24 00:00:00,3
LV010,2017-12-01 00:00:00,4
LV010,2017-12-04 00:00:00,2
LV010,2017-12-06 00:00:00,2
LV010,2017-12-07 00:00:00,5
LV010,2018-01-03 00:00:00,1
LV010,2018-01-04 00:00:00,3
LV010,2018-02-23 00:00:00,1
LV010,2018-03-08 00:00:00,3
LV010,2018-03-09 00:00:00,1
LV010,2018-03-12 00:00:00,60
LV010,2018-03-13 00:00:00,6
LV010,2018-03-14 00:00:00,2
LV010,2018-03-15 00:00:00,41
LV010,2018-03-16 00:00:00,3
LV010,2018-03-17 00:00:00,2
LV010,2018-04-10 00:00:00,19
LV010,2018-04-18 00:00:00,4
LV010,2018-04-19 00:00:00,31
LV010,2018-04-20 00:00:00,2
LV010,2018-04-27 00:00:00,2
LV010,2018-04-29 00:00:00,5
LV010,2018-05-01 00:00:00,2
LV010,2018-05-02 00:00:00,7
LV010,2018-05-03 00:00:00,1
LV010,2018-05-07 00:00:00,1
LV010,2018-05-08 00:00:00,2
LV010,2018-05-11 00:00:00,1
LV010,2018-05-24 00:00:00,14
LV010,2018-05-27 00:00:00,1
LV010,2018-05-31 00:00:00,1
LV010,2018-06-01 00:00:00,4
LV010,2018-06-05 00:00:00,19
LV010,2018-06-13 00:00:00,1
LV010,2018-06-18 00:00:00,1
LV010,2018-06-20 00:00:00,1
LV011,2017-04-23 00:00:00,2
LV011,2017-05-04 00:00:00,2
LV011,2017-05-09 00:00:00,1
LV011,2017-05-16 00:00:00,1
LV011,2017-05-23 00:00:00,4
LV011,2017-05-24 00:00:00,1
LV011,2017-05-25 00:00:00,2
LV011,2017-06-09 00:00:00,3
LV011,2017-06-19 00:00:00,1
LV011,2017-08-08 00:00:00,2
LV011,2017-08-29 00:00:00,1
LV011,2017-09-10 00:00:00,1
LV011,2017-10-09 00:00:00,1
LV011,2017-10-20 00:00:00,1
LV011,2017-10-30 00:00:00,1
LV011,2017-11-01 00:00:00,4
LV011,2017-11-03 00:00:00,1
LV011,2017-11-04 00:00:00,1
LV011,2017-11-06 00:00:00,5
LV011,2017-11-08 00:00:00,4
LV011,2017-11-09 00:00:00,8
LV011,2017-11-10 00:00:00,10
LV011,2017-11-11 00:00:00,7
LV011,2017-11-12 00:00:00,6
LV011,2017-11-13 00:00:00,36
LV011,2017-11-14 00:00:00,27
LV011,2017-11-15 00:00:00,28
LV011,2017-11-16 00:00:00,43
LV011,2017-11-17 00:00:00,135
LV011,2017-11-18 00:00:00,299
LV011,2017-11-19 00:00:00,127
LV011,2017-11-20 00:00:00,15
LV011,2017-11-21 00:00:00,9
LV011,2017-11-22 00:00:00,9
LV011,2017-11-23 00:00:00,3
LV011,2017-11-24 00:00:00,1
LV011,2017-11-26 00:00:00,1
LV011,2017-11-27 00:00:00,1
LV011,2017-11-29 00:00:00,2
LV011,2017-12-01 00:00:00,5
LV011,2017-12-03 00:00:00,1
LV011,2017-12-05 00:00:00,1
LV011,2017-12-06 00:00:00,1
LV011,2017-12-09 00:00:00,1
LV011,2017-12-11 00:00:00,1
LV011,2017-12-18 00:00:00,1
LV011,2017-12-27 00:00:00,1
LV011,2017-12-28 00:00:00,1
LV011,2018-01-10 00:00:00,2
LV011,2018-01-31 00:00:00,1
LV011,2018-02-03 00:00:00,1
LV011,2018-02-05 00:00:00,1
LV011,2018-02-08 00:00:00,1
LV011,2018-02-12 00:00:00,1
LV011,2018-02-23 00:00:00,1
LV011,2018-03-16 00:00:00,1
LV011,2018-03-21 00:00:00,1
LV011,2018-04-07 00:00:00,1
LV011,2018-04-28 00:00:00,1
LV011,2018-05-01 00:00:00,1
LV011,2018-05-02 00:00:00,2
LV011,2018-05-03 00:00:00,1
LV011,2018-05-04 00:00:00,23
LV011,2018-05-05 00:00:00,3
LV011,2018-05-07 00:00:00,1
LV012,2017-04-15 00:00:00,7
LV012,2017-04-17 00:00:00,12
LV012,2017-04-18 00:00:00,3
LV012,2017-04-19 00:00:00,1
LV012,2017-04-20 00:00:00,1
LV012,2017-04-21 00:00:00,1
LV012,2017-04-26 00:00:00,2
LV012,2017-04-30 00:00:00,1
LV012,2017-05-04 00:00:00,1
LV012,2017-05-08 00:00:00,1
LV012,2017-05-09 00:00:00,2
LV012,2017-05-10 00:00:00,3
LV012,2017-05-12 00:00:00,1
LV012,2017-05-21 00:00:00,1
LV012,2017-05-29 00:00:00,1
LV012,2017-05-30 00:00:00,1
LV012,2017-06-05 00:00:00,1
LV012,2017-06-07 00:00:00,1
LV012,2017-06-09 00:00:00,1
LV012,2017-06-12 00:00:00,1
LV012,2017-06-14 00:00:00,1
LV012,2017-06-15 00:00:00,1
LV012,2017-06-18 00:00:00,1
LV012,2017-06-30 00:00:00,2
LV012,2017-07-04 00:00:00,1
LV012,2017-07-14 00:00:00,1
LV012,2017-07-17 00:00:00,2
LV012,2017-07-18 00:00:00,1
LV012,2017-07-23 00:00:00,1
LV012,2017-07-30 00:00:00,1
LV012,2017-08-02 00:00:00,1
LV012,2017-08-03 00:00:00,1
LV012,2017-08-04 00:00:00,1
LV012,2017-08-10 00:00:00,4
LV012,2017-08-12 00:00:00,1
LV012,2017-08-18 00:00:00,1
LV012,2017-08-23 00:00:00,1
LV012,2017-08-27 00:00:00,1
LV012,2017-08-28 00:00:00,1
LV012,2017-08-29 00:00:00,1
LV012,2017-08-30 00:00:00,1
LV012,2017-09-03 00:00:00,1
LV012,2017-09-04 00:00:00,1
LV012,2017-09-05 00:00:00,1
LV012,2017-09-13 00:00:00,1
LV012,2017-09-15 00:00:00,16
LV012,2017-09-16 00:00:00,1
LV012,2017-09-20 00:00:00,2
LV012,2017-09-21 00:00:00,1
LV012,2017-09-23 00:00:00,2
LV012,2017-09-25 00:00:00,1
LV012,2017-09-26 00:00:00,4
LV012,2017-09-28 00:00:00,1
LV012,2017-09-29 00:00:00,1
LV012,2017-10-02 00:00:00,1
LV012,2017-10-03 00:00:00,1
LV012,2017-10-04 00:00:00,1
LV012,2017-10-05 00:00:00,1
LV012,2017-10-06 00:00:00,2
LV012,2017-10-07 00:00:00,1
LV012,2017-10-08 00:00:00,1
LV012,2017-10-09 00:00:00,1
LV012,2017-10-10 00:00:00,3
LV012,2017-10-11 00:00:00,4
LV012,2017-10-12 00:00:00,2
LV012,2017-10-15 00:00:00,1
LV012,2017-10-16 00:00:00,1
LV012,2017-10-17 00:00:00,2
LV012,2017-10-18 00:00:00,5
LV012,2017-10-19 00:00:00,6
LV012,2017-10-20 00:00:00,1
LV012,2017-10-21 00:00:00,1
LV012,2017-10-22 00:00:00,1
LV012,2017-10-23 00:00:00,3
LV012,2017-10-24 00:00:00,3
LV012,2017-10-25 00:00:00,1
LV012,2017-10-27 00:00:00,4
LV012,2017-10-28 00:00:00,2
LV012,2017-10-29 00:00:00,2
LV012,2017-10-30 00:00:00,1
LV012,2017-10-31 00:00:00,2
LV012,2017-11-01 00:00:00,3
LV012,2017-11-02 00:00:00,1
LV012,2017-11-03 00:00:00,4
LV012,2017-11-04 00:00:00,1
LV012,2017-11-05 00:00:00,6
LV012,2017-11-06 00:00:00,13
LV012,2017-11-07 00:00:00,5
LV012,2017-11-08 00:00:00,8
LV012,2017-11-09 00:00:00,10
LV012,2017-11-10 00:00:00,4
LV012,2017-11-11 00:00:00,29
LV012,2017-11-12 00:00:00,34
LV012,2017-11-13 00:00:00,12
LV012,2017-11-14 00:00:00,17
LV012,2017-11-15 00:00:00,22
LV012,2017-11-16 00:00:00,10
LV012,2017-11-17 00:00:00,13
LV012,2017-11-18 00:00:00,3
LV012,2017-11-19 00:00:00,7
LV012,2017-11-20 00:00:00,10
LV012,2017-11-21 00:00:00,8
LV012,2017-11-22 00:00:00,18
LV012,2017-11-23 00:00:00,30
LV012,2017-11-24 00:00:00,19
LV012,2017-11-25 00:00:00,16
LV012,2017-11-26 00:00:00,16
LV012,2017-11-27 00:00:00,30
LV012,2017-11-28 00:00:00,31
LV012,2017-11-29 00:00:00,33
LV012,2017-11-30 00:00:00,30
